Sample Location,Decision Unit,Sample Type,Sample Depth (feet bgs),Sample ID,Sample Date,Chemical,Concentration,Detection
West Parcel,DU-9,ISM,0-1,DU-9 (0-1),44781,Nickel,26.5,NA
West Parcel,DU-9,ISM,0-1,DU-9 (0-1),44781,Selenium,0.506,U
West Parcel,DU-9,ISM,0-1,DU-9 (0-1),44781,Zinc,154,J-
West Parcel,DU-9,ISM,1-2,DU-9 (1-2),44781,Antimony,0.555,U
West Parcel,DU-9,ISM,1-2,DU-9 (1-2),44781,Arsenic,4.81,NA
West Parcel,DU-9,ISM,1-2,DU-9 (1-2),44781,Chromium,27.8,NA
West Parcel,DU-9,ISM,1-2,DU-9 (1-2),44781,Copper,34.6,NA
West Parcel,DU-9,ISM,1-2,DU-9 (1-2),44781,Lead,40.7,NA
West Parcel,DU-9,ISM,1-2,DU-9 (1-2),44781,Mercury,0.141,NA
West Parcel,DU-9,ISM,1-2,DU-9 (1-2),44781,Nickel,24.4,NA
West Parcel,DU-9,ISM,1-2,DU-9 (1-2),44781,Selenium,0.555,U
West Parcel,DU-9,ISM,1-2,DU-9 (1-2),44781,Zinc,115,NA
West Parcel,DU-9,ISM,2-3,DU-9 (2-3),44781,Antimony,0.512,U
West Parcel,DU-9,ISM,2-3,DU-9 (2-3),44781,Arsenic,5.12,NA
West Parcel,DU-9,ISM,2-3,DU-9 (2-3),44781,Chromium,31,NA
West Parcel,DU-9,ISM,2-3,DU-9 (2-3),44781,Copper,37.4,NA
West Parcel,DU-9,ISM,2-3,DU-9 (2-3),44781,Lead,21.5,NA
West Parcel,DU-9,ISM,2-3,DU-9 (2-3),44781,Mercury,0.141,NA
West Parcel,DU-9,ISM,2-3,DU-9 (2-3),44781,Nickel,26.2,NA
West Parcel,DU-9,ISM,2-3,DU-9 (2-3),44781,Selenium,0.512,U
West Parcel,DU-9,ISM,2-3,DU-9 (2-3),44781,Zinc,122,NA
Central Parcel,DU-10,ISM,0-1,DU-10 (0-1),44785,Antimony,0.541,U
Central Parcel,DU-10,ISM,0-1,DU-10 (0-1),44785,Arsenic,4.5,NA
Central Parcel,DU-10,ISM,0-1,DU-10 (0-1),44785,Chromium,14.8,NA
Central Parcel,DU-10,ISM,0-1,DU-10 (0-1),44785,Copper,33.3,NA
Central Parcel,DU-10,ISM,0-1,DU-10 (0-1),44785,Lead,86.5,NA
Central Parcel,DU-10,ISM,0-1,DU-10 (0-1),44785,Mercury,1.07,NA
Central Parcel,DU-10,ISM,0-1,DU-10 (0-1),44785,Nickel,29.9,NA
Central Parcel,DU-10,ISM,0-1,DU-10 (0-1),44785,Selenium,0.541,U
Central Parcel,DU-10,ISM,0-1,DU-10 (0-1),44785,Zinc,106,NA
Central Parcel,DU-10,ISM,1-2,DU-10 (1-2),44785,Antimony,0.531,J
Central Parcel,DU-10,ISM,1-2,DU-10 (1-2),44785,Arsenic,5.56,NA
Central Parcel,DU-10,ISM,1-2,DU-10 (1-2),44785,Chromium,15.3,NA
Central Parcel,DU-10,ISM,1-2,DU-10 (1-2),44785,Copper,33.6,NA
Central Parcel,DU-10,ISM,1-2,DU-10 (1-2),44785,Lead,54.8,NA
Central Parcel,DU-10,ISM,1-2,DU-10 (1-2),44785,Mercury,0.829,NA
Central Parcel,DU-10,ISM,1-2,DU-10 (1-2),44785,Nickel,27.5,NA
Central Parcel,DU-10,ISM,1-2,DU-10 (1-2),44785,Selenium,0.513,U
Central Parcel,DU-10,ISM,1-2,DU-10 (1-2),44785,Zinc,94.9,NA
Central Parcel,DU-10,ISM,2-3,DU-10 (2-3),44785,Antimony,0.514,J
Central Parcel,DU-10,ISM,2-3,DU-10 (2-3),44785,Arsenic,5.16,NA
Central Parcel,DU-10,ISM,2-3,DU-10 (2-3),44785,Chromium,14.5,NA
Central Parcel,DU-10,ISM,2-3,DU-10 (2-3),44785,Copper,32.2,NA
Central Parcel,DU-10,ISM,2-3,DU-10 (2-3),44785,Lead,73.3,NA
Central Parcel,DU-10,ISM,2-3,DU-10 (2-3),44785,Mercury,0.609,NA
Central Parcel,DU-10,ISM,2-3,DU-10 (2-3),44785,Nickel,22.6,NA
Central Parcel,DU-10,ISM,2-3,DU-10 (2-3),44785,Selenium,0.491,U
Central Parcel,DU-10,ISM,2-3,DU-10 (2-3),44785,Zinc,117,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1)A,44783,Antimony,0.545,U
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1)A,44783,Arsenic,4.6,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1)A,44783,Chromium,23.6,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1)A,44783,Copper,38.5,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1)A,44783,Lead,53.1,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1)A,44783,Mercury,0.721,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1)A,44783,Nickel,29.3,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1)A,44783,Selenium,0.545,U
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1)A,44783,Zinc,116,NA
Central Parcel,DU-11,ISM,0-1  FR,DU-11 (0-1)B,44783,Antimony,0.52,U
Central Parcel,DU-11,ISM,0-1  FR,DU-11 (0-1)B,44783,Arsenic,3.98,NA
Central Parcel,DU-11,ISM,0-1  FR,DU-11 (0-1)B,44783,Chromium,19.9,NA
Central Parcel,DU-11,ISM,0-1  FR,DU-11 (0-1)B,44783,Copper,35,NA
Central Parcel,DU-11,ISM,0-1  FR,DU-11 (0-1)B,44783,Lead,56.1,NA
Central Parcel,DU-11,ISM,0-1  FR,DU-11 (0-1)B,44783,Mercury,0.687,NA
Central Parcel,DU-11,ISM,0-1  FR,DU-11 (0-1)B,44783,Nickel,25.6,NA
Central Parcel,DU-11,ISM,0-1  FR,DU-11 (0-1)B,44783,Selenium,0.52,U
Central Parcel,DU-11,ISM,0-1  FR,DU-11 (0-1)B,44783,Zinc,104,NA
Central Parcel,DU-11,ISM,0-1 FR,DU-11 (0-1)C,44783,Antimony,0.541,U
Central Parcel,DU-11,ISM,0-1 FR,DU-11 (0-1)C,44783,Arsenic,4.14,NA
Central Parcel,DU-11,ISM,0-1 FR,DU-11 (0-1)C,44783,Chromium,22.2,NA
Central Parcel,DU-11,ISM,0-1 FR,DU-11 (0-1)C,44783,Copper,36.7,NA
Central Parcel,DU-11,ISM,0-1 FR,DU-11 (0-1)C,44783,Lead,50.6,NA
Central Parcel,DU-11,ISM,0-1 FR,DU-11 (0-1)C,44783,Mercury,0.726,NA
Central Parcel,DU-11,ISM,0-1 FR,DU-11 (0-1)C,44783,Nickel,26.5,NA
Central Parcel,DU-11,ISM,0-1 FR,DU-11 (0-1)C,44783,Selenium,0.541,U
Central Parcel,DU-11,ISM,0-1 FR,DU-11 (0-1)C,44783,Zinc,110,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2)A,44783,Antimony,0.535,U
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2)A,44783,Arsenic,3.93,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2)A,44783,Chromium,21.4,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2)A,44783,Copper,33,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2)A,44783,Lead,42.8,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2)A,44783,Mercury,0.504,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2)A,44783,Nickel,27,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2)A,44783,Selenium,0.535,U
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2)A,44783,Zinc,90.1,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)B,44783,Antimony,0.508,U
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)B,44783,Arsenic,4.08,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)B,44783,Chromium,21.6,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)B,44783,Copper,34.2,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)B,44783,Lead,44.4,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)B,44783,Mercury,0.563,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)B,44783,Nickel,27.3,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)B,44783,Selenium,0.508,U
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)B,44783,Zinc,93.1,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)C,44783,Antimony,0.52,U
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)C,44783,Arsenic,4.15,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)C,44783,Chromium,22,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)C,44783,Copper,37.3,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)C,44783,Lead,49,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)C,44783,Mercury,0.633,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)C,44783,Nickel,28.2,NA
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)C,44783,Selenium,0.52,U
Central Parcel,DU-11,ISM,1-2 FR,DU-11 (1-2)C,44783,Zinc,99.5,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3)A,44783,Antimony,0.526,U
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3)A,44783,Arsenic,4.23,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3)A,44783,Chromium,22,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3)A,44783,Copper,32.2,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3)A,44783,Lead,41,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3)A,44783,Mercury,0.382,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3)A,44783,Nickel,26.1,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3)A,44783,Selenium,0.526,U
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3)A,44783,Zinc,95,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)B,44783,Antimony,0.522,U
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)B,44783,Arsenic,4.19,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)B,44783,Chromium,21,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)B,44783,Copper,35.2,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)B,44783,Lead,43.3,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)B,44783,Mercury,0.604,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)B,44783,Nickel,26.4,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)B,44783,Selenium,0.522,U
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)B,44783,Zinc,95,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)C,44783,Antimony,0.497,U
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)C,44783,Arsenic,3.9,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)C,44783,Chromium,20.2,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)C,44783,Copper,35.1,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)C,44783,Lead,34.5,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)C,44783,Mercury,0.59,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)C,44783,Nickel,25.8,NA
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)C,44783,Selenium,0.497,U
Central Parcel,DU-11,ISM,2-3 FR,DU-11 (2-3)C,44783,Zinc,86.5,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1) M,--,Antimony,0.545,U
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1) M,--,Arsenic,4.239999999999999,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1) M,--,Chromium,21.900000000000002,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1) M,--,Copper,36.733333333333334,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1) M,--,Lead,53.26666666666667,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1) M,--,Mercury,0.7113333333333333,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1) M,--,Nickel,27.133333333333336,NA
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1) M,--,Selenium,0.545,U
Central Parcel,DU-11,ISM,0-1,DU-11 (0-1) M,--,Zinc,110,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2) M,--,Antimony,0.535,U
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2) M,--,Arsenic,4.053333333333334,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2) M,--,Chromium,21.666666666666668,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2) M,--,Copper,34.833333333333336,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2) M,--,Lead,45.4,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2) M,--,Mercury,0.5666666666666667,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2) M,--,Nickel,27.5,NA
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2) M,--,Selenium,0.535,U
Central Parcel,DU-11,ISM,1-2,DU-11 (1-2) M,--,Zinc,94.23333333333333,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Antimony,0.526,U
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Arsenic,4.106666666666667,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Chromium,21.066666666666666,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Copper,34.166666666666664,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Lead,39.6,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Mercury,0.5253333333333333,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Nickel,26.099999999999998,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Selenium,0.526,U
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Zinc,92.16666666666667,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Antimony,0.83,J
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Arsenic,4.95,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Chromium,14.8,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Copper,78.9,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Lead,165,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Mercury,0.292,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Nickel,19.8,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Selenium,0.504,U
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Zinc,166,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Antimony,0.493,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Arsenic,4.26,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Chromium,14,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Copper,55.7,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Lead,131,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Mercury,0.275,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Nickel,19,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Selenium,0.493,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Zinc,104,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Antimony,0.551,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Arsenic,3.62,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Chromium,13.7,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Copper,41,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Lead,70.8,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Mercury,0.207,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Nickel,17.8,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Selenium,0.551,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Zinc,79.7,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Antimony,0.792,J
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Arsenic,6.04,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Chromium,14.2,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Copper,94.3,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Lead,241,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Mercury,1.15,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Nickel,21.4,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Selenium,0.563,U
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Zinc,204,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Antimony,0.562,U
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Arsenic,5.53,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Chromium,14.2,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Copper,60.4,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Lead,180,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Mercury,0.895,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Nickel,19.6,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Selenium,0.562,U
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Zinc,155,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Antimony,0.923,J
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Arsenic,5.41,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Chromium,14.1,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Copper,55.5,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Lead,199,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Mercury,0.848,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Nickel,19.4,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Selenium,0.541,U
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Zinc,155,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Antimony,0.513,U
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Arsenic,4.79,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Chromium,13.8,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Copper,53,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Lead,86.5,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Mercury,0.785,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Nickel,18.6,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Selenium,0.513,U
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Zinc,109,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Antimony,0.52,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Arsenic,4.61,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Chromium,13.7,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Copper,43.7,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Lead,92.3,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Mercury,0.572,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Nickel,18.4,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Selenium,0.52,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Zinc,103,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Antimony,0.54,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Arsenic,4.72,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Chromium,13.8,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Copper,44.7,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Lead,154,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Mercury,0.614,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Nickel,18.1,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Selenium,0.54,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Zinc,128,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,Antimony,0.562,U
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,Arsenic,3.75,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,Chromium,12.6,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,Copper,43.3,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,Lead,175,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,Mercury,0.745,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,Nickel,18.4,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,Selenium,0.562,U
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,Zinc,127,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)B,44804,Antimony,0.522,U
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)B,44804,Arsenic,3.89,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)B,44804,Chromium,12.6,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)B,44804,Copper,40.6,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)B,44804,Lead,92.4,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)B,44804,Mercury,0.698,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)B,44804,Nickel,17.3,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)B,44804,Selenium,0.522,U
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)B,44804,Zinc,90.6,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)C,44804,Antimony,0.548,U
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)C,44804,Arsenic,4.04,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)C,44804,Chromium,12.6,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)C,44804,Copper,54.2,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)C,44804,Lead,94.6,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)C,44804,Mercury,0.769,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)C,44804,Nickel,17.7,NA
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)C,44804,Selenium,0.548,U
Central Parcel,DU-13,ISM,2-3 FR,DU-13 (2-3)C,44804,Zinc,97.3,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1) M,--,Antimony,0.759,J
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1) M,--,Arsenic,5.66,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1) M,--,Chromium,14.166666666666666,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1) M,--,Copper,70.06666666666666,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1) M,--,Lead,206.66666666666666,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1) M,--,Mercury,0.9643333333333333,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1) M,--,Nickel,20.133333333333333,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1) M,--,Selenium,0.563,U
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1) M,--,Zinc,171.33333333333334,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2) M,--,Antimony,0.54,U
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2) M,--,Arsenic,4.706666666666667,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2) M,--,Chromium,13.766666666666666,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2) M,--,Copper,47.13333333333333,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2) M,--,Lead,110.93333333333334,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2) M,--,Mercury,0.657,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2) M,--,Nickel,18.366666666666667,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2) M,--,Selenium,0.54,U
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2) M,--,Zinc,113.33333333333333,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3) M,--,Antimony,0.562,U
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3) M,--,Arsenic,3.893333333333333,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3) M,--,Chromium,12.6,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3) M,--,Copper,46.03333333333334,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3) M,--,Lead,120.66666666666667,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3) M,--,Mercury,0.7373333333333334,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3) M,--,Nickel,17.8,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3) M,--,Selenium,0.562,U
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3) M,--,Zinc,104.96666666666665,NA
Central Parcel,DU-14,ISM,0-1,DU-14 (0-1),44790,Antimony,2.81,NA
Central Parcel,DU-14,ISM,0-1,DU-14 (0-1),44790,Arsenic,6.14,NA
Central Parcel,DU-14,ISM,0-1,DU-14 (0-1),44790,Chromium,22.9,NA
Central Parcel,DU-14,ISM,0-1,DU-14 (0-1),44790,Copper,73.5,NA
